DateTime,Stage,FlowRate,Loc
12/17/2021 12:00:00 AM,2.05,0.8,Below Reservoir
12/17/2021 06:00:00 AM,2.05,0.8,Below Reservoir
12/17/2021 12:00:00 PM,2.05,0.8,Below Reservoir
12/17/2021 06:00:00 PM,2.05,0.8,Below Reservoir
12/18/2021 12:00:00 AM,2.04,0.7,Below Reservoir
12/18/2021 06:00:00 AM,2.04,0.7,Below Reservoir
12/18/2021 12:00:00 PM,2.04,0.7,Below Reservoir
12/18/2021 06:00:00 PM,2.04,0.7,Below Reservoir
12/19/2021 12:00:00 AM,2.04,0.7,Below Reservoir
12/19/2021 06:00:00 AM,2.04,0.7,Below Reservoir
12/19/2021 12:00:00 PM,2.04,0.7,Below Reservoir
12/19/2021 06:00:00 PM,2.04,0.7,Below Reservoir
12/20/2021 12:00:00 AM,2.04,0.7,Below Reservoir
12/20/2021 06:00:00 AM,2.04,0.7,Below Reservoir
12/20/2021 12:00:00 PM,2.03,0.6,Below Reservoir
12/20/2021 06:00:00 PM,2.04,0.7,Below Reservoir
12/21/2021 12:00:00 AM,2.04,0.7,Below Reservoir
12/21/2021 06:00:00 AM,2.03,0.6,Below Reservoir
12/21/2021 12:00:00 PM,2.02,0.6,Below Reservoir
12/21/2021 06:00:00 PM,2.02,0.6,Below Reservoir
12/22/2021 12:00:00 AM,2.03,0.6,Below Reservoir
12/22/2021 06:00:00 AM,2.03,0.6,Below Reservoir
12/22/2021 12:00:00 PM,2.02,0.6,Below Reservoir
12/22/2021 06:00:00 PM,2.02,0.6,Below Reservoir
12/23/2021 12:00:00 AM,2.03,0.6,Below Reservoir
